MESSNUMMER,DATEINAME,AUFNAHMEJAHR,AUFNAHMEMONAT,AUFNAHMETAG,AUFNAHMESTUNDE,AUFNAHMEMINUTE,AUFNAMESEKUNDE,VERSCHIEBUNG (ALT),VERSCHIEBUNG (AZ),GESAMTSONNENLEISTUNG

0171,halloartemis,2024,01,31,08,15,0,6,3.14,
0172,halloartemis,2024,01,31,08,15,0,7,3.14,
0173,halloartemis,2024,01,31,08,15,0,8,3.14,
0174,halloartemis,2024,01,31,08,15,0,9,3.14,
0175,halloartemis,2024,01,31,08,15,0,10,3.14,
0176,halloartemis,2024,01,31,08,15,0,1,4.14,
0177,halloartemis,2024,01,31,08,15,0,2,4.14,
0178,halloartemis,2024,01,31,08,15,0,3,4.14,
0179,halloartemis,2024,01,31,08,15,0,4,4.14,
0180,halloartemis,2024,01,31,08,15,0,5,4.14,
